Start Date,End Date,County,State,Property Type,Median Sale Price,Median Sale Price MoM,Median List Price,Median List Price MoM,Median Price per Sqft,Median Price per Sqft MoM,Median List Price per Sqft,Median List Price per Sqft MoM,Homes Sold,Homes Sold MoM,Pending Sales,Pending Sales MoM,New Listings,New Listings MoM,Months of Supply,Months of Supply MoM,Median Days on Market,Median Days on Market MoM,Average Sale to List,Average Sale to List MoM,Sold Above List,Sold Above List MoM,Price Drops,Price Drops MoM,Off Market in Two Weeks,Off Market in Two Weeks MoM
2016-10-01,2016-10-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$432,000.00",-0.69%,"$469,000.00",-6.20%,$190.98,-7.89%,$261.95,-1.95%,78,-7.14%,40,11.11%,90,-1.10%,6,20.00%,116,400.00%,93.56%,-2.03%,7.69%,2.93%,16.49%,-0.94%,10.00%,-1.11%
2016-10-01,2016-10-31,Bergen County,NJ,Single Family Residential,"$439,499.50",-7.47%,"$469,000.00",-6.20%,$246.28,-3.48%,$261.95,-1.95%,577,-7.68%,297,8.00%,600,-21.26%,6,10.00%,115,300.00%,96.81%,-0.67%,6.76%,1.16%,24.94%,-2.26%,11.45%,1.99%
2016-10-01,2016-10-31,Bergen County,NJ,Townhouse,"$560,000.00",19.15%,"$469,000.00",-6.20%,$260.14,8.74%,$261.95,-1.95%,52,-18.75%,21,-25.00%,60,-32.58%,7,110.00%,133,400.00%,95.73%,-0.14%,0.00%,-1.56%,26.98%,-2.89%,4.76%,-9.52%
2016-11-01,2016-11-30,Bergen County,NJ,All Residential,"$430,000.00",1.50%,"$440,000.00",-6.18%,$247.86,1.26%,$248.80,-5.02%,837,-2.33%,411,-6.59%,701,-23.72%,5,-40.00%,115,-400.00%,97.75%,1.48%,5.85%,0.49%,23.02%,-0.61%,7.54%,-3.37%
2016-11-01,2016-11-30,Bergen County,NJ,Condo,"$300,000.00",4.53%,"$440,000.00",-6.18%,$274.37,-2.90%,$248.80,-5.02%,136,-9.33%,56,-31.71%,136,-19.53%,6,10.00%,118,-700.00%,97.78%,2.88%,2.21%,1.54%,23.61%,0.98%,5.36%,-5.62%
2016-11-01,2016-11-30,Bergen County,NJ,Multi-Family (2-4 Unit),"$425,000.00",-1.62%,"$440,000.00",-6.18%,$197.00,3.15%,$248.80,-5.02%,86,10.26%,43,7.50%,47,-47.78%,4,-130.00%,110,-600.00%,99.07%,5.51%,10.47%,2.77%,18.20%,1.71%,4.65%,-5.35%
2016-11-01,2016-11-30,Bergen County,NJ,Single Family Residential,"$440,000.00",0.11%,"$440,000.00",-6.18%,$248.27,0.81%,$248.80,-5.02%,565,-2.08%,289,-2.69%,464,-22.67%,5,-50.00%,113,-200.00%,97.57%,0.76%,6.55%,-0.21%,23.44%,-1.51%,9.00%,-2.45%
2016-11-01,2016-11-30,Bergen County,NJ,Townhouse,"$482,500.00",-13.84%,"$440,000.00",-6.18%,$272.95,4.92%,$248.80,-5.02%,51,-1.92%,23,9.52%,54,-10.00%,7,-20.00%,159,2600.00%,96.99%,1.27%,0.00%,0.00%,26.24%,-0.74%,0.00%,-4.76%
2016-12-01,2016-12-31,Bergen County,NJ,All Residential,"$439,000.00",2.09%,"$399,500.00",-9.20%,$240.98,-2.78%,$247.18,-0.65%,908,8.48%,352,-14.36%,499,-28.82%,4,-110.00%,119,400.00%,97.40%,-0.35%,5.51%,-0.35%,22.16%,-0.86%,7.95%,0.41%
2016-12-01,2016-12-31,Bergen County,NJ,Condo,"$285,000.00",-5.00%,"$399,500.00",-9.20%,$270.58,-1.38%,$247.18,-0.65%,136,0.00%,49,-12.50%,103,-24.26%,6,-50.00%,131,1300.00%,96.50%,-1.28%,2.21%,0.00%,20.77%,-2.84%,2.04%,-3.32%
2016-12-01,2016-12-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$407,500.00",-4.12%,"$399,500.00",-9.20%,$202.74,2.91%,$247.18,-0.65%,68,-20.93%,26,-39.53%,44,-6.38%,5,60.00%,104,-600.00%,102.04%,2.97%,14.71%,4.24%,15.68%,-2.53%,19.23%,14.58%
2016-12-01,2016-12-31,Bergen County,NJ,Single Family Residential,"$460,000.00",4.55%,"$399,500.00",-9.20%,$241.05,-2.91%,$247.18,-0.65%,653,15.58%,255,-11.76%,322,-30.60%,4,-140.00%,115,200.00%,97.06%,-0.52%,5.67%,-0.88%,23.66%,0.22%,7.84%,-1.15%
2016-12-01,2016-12-31,Bergen County,NJ,Townhouse,"$531,000.00",10.05%,"$399,500.00",-9.20%,$249.43,-8.62%,$247.18,-0.65%,51,0.00%,22,-4.35%,30,-44.44%,6,-100.00%,152,-700.00%,93.16%,-3.84%,0.00%,0.00%,23.30%,-2.94%,9.09%,9.09%
2017-01-01,2017-01-31,Bergen County,NJ,All Residential,"$415,000.00",-5.47%,"$519,750.00",30.10%,$245.52,1.89%,$265.96,7.60%,698,-23.13%,269,-23.58%,936,87.58%,5,130.00%,129,1000.00%,97.24%,-0.17%,4.87%,-0.64%,21.11%,-1.05%,11.90%,3.94%
2017-01-01,2017-01-31,Bergen County,NJ,Condo,"$260,000.00",-8.77%,"$519,750.00",30.10%,$264.61,-2.21%,$265.96,7.60%,109,-19.85%,44,-10.20%,193,87.38%,7,160.00%,147,1600.00%,96.74%,0.24%,0.92%,-1.29%,20.05%,-0.73%,15.91%,13.87%
2017-01-01,2017-01-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$415,000.00",1.84%,"$519,750.00",30.10%,$218.55,7.80%,$265.96,7.60%,65,-4.41%,30,15.38%,76,72.73%,5,0.00%,115,1100.00%,99.04%,-3.01%,10.77%,-3.94%,19.48%,3.81%,13.33%,-5.90%
2017-01-01,2017-01-31,Bergen County,NJ,Single Family Residential,"$437,500.00",-4.89%,"$519,750.00",30.10%,$245.62,1.89%,$265.96,7.60%,483,-26.03%,174,-31.76%,597,85.40%,5,130.00%,124,900.00%,96.98%,-0.08%,5.38%,-0.28%,22.34%,-1.32%,8.62%,0.78%
2017-01-01,2017-01-31,Bergen County,NJ,Townhouse,"$460,000.00",-13.37%,"$519,750.00",30.10%,$261.49,4.83%,$265.96,7.60%,41,-19.61%,21,-4.55%,70,133.33%,7,160.00%,140,-1200.00%,96.19%,3.03%,0.00%,0.00%,20.00%,-3.30%,28.57%,19.48%
2017-02-01,2017-02-28,Bergen County,NJ,All Residential,"$425,750.00",2.59%,"$535,000.00",2.93%,$241.83,-1.50%,$264.31,-0.62%,578,-17.19%,246,-8.55%,1096,17.09%,7,170.00%,131,200.00%,96.16%,-1.07%,3.46%,-1.41%,17.38%,-3.73%,16.26%,4.36%
2017-02-01,2017-02-28,Bergen County,NJ,Condo,"$289,950.00",11.52%,"$535,000.00",2.93%,$275.38,4.07%,$264.31,-0.62%,123,12.84%,49,11.36%,215,11.40%,7,-50.00%,127,-2000.00%,94.74%,-2.00%,0.81%,-0.10%,18.22%,-1.83%,12.24%,-3.66%
2017-02-01,2017-02-28,Bergen County,NJ,Multi-Family (2-4 Unit),"$425,000.00",2.41%,"$535,000.00",2.93%,$200.24,-8.38%,$264.31,-0.62%,54,-16.92%,17,-43.33%,76,0.00%,6,120.00%,133,1800.00%,95.69%,-3.35%,3.70%,-7.07%,12.81%,-6.67%,11.76%,-1.57%
2017-02-01,2017-02-28,Bergen County,NJ,Single Family Residential,"$440,000.00",0.57%,"$535,000.00",2.93%,$243.34,-0.93%,$264.31,-0.62%,358,-25.88%,169,-2.87%,734,22.95%,7,250.00%,129,500.00%,96.61%,-0.37%,4.75%,-0.63%,17.54%,-4.80%,17.75%,9.13%
2017-02-01,2017-02-28,Bergen County,NJ,Townhouse,"$585,000.00",27.17%,"$535,000.00",2.93%,$276.87,5.88%,$264.31,-0.62%,43,4.88%,11,-47.62%,71,1.43%,7,0.00%,149,900.00%,94.26%,-1.93%,0.00%,0.00%,20.24%,0.24%,18.18%,-10.39%
2017-03-01,2017-03-31,Bergen County,NJ,All Residential,"$415,000.00",-2.52%,"$549,000.00",2.62%,$244.73,1.20%,$274.91,4.01%,713,23.36%,404,64.23%,1587,44.80%,6,-70.00%,123,-800.00%,97.48%,1.32%,5.19%,1.73%,20.23%,2.85%,17.33%,1.07%
2017-03-01,2017-03-31,Bergen County,NJ,Condo,"$295,000.00",1.74%,"$549,000.00",2.62%,$265.10,-3.73%,$274.91,4.01%,146,18.70%,73,48.98%,270,25.58%,6,-70.00%,129,200.00%,94.87%,0.13%,1.37%,0.56%,23.31%,5.09%,12.33%,0.08%
2017-03-01,2017-03-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$410,000.00",-3.53%,"$549,000.00",2.62%,$209.46,4.60%,$274.91,4.01%,53,-1.85%,33,94.12%,106,39.47%,7,50.00%,149,1600.00%,97.43%,1.74%,9.43%,5.73%,14.10%,1.28%,33.33%,21.57%
2017-03-01,2017-03-31,Bergen County,NJ,Single Family Residential,"$439,000.00",-0.23%,"$549,000.00",2.62%,$242.28,-0.44%,$274.91,4.01%,463,29.33%,275,62.72%,1115,51.91%,7,-80.00%,116,-1300.00%,97.94%,1.32%,6.48%,1.73%,20.06%,2.52%,16.36%,-1.39%
2017-03-01,2017-03-31,Bergen County,NJ,Townhouse,"$540,000.00",-7.69%,"$549,000.00",2.62%,$279.67,1.01%,$274.91,4.01%,52,20.93%,23,109.09%,96,35.21%,6,-90.00%,153,400.00%,93.94%,-0.31%,0.00%,0.00%,22.66%,2.42%,21.74%,3.56%
2017-04-01,2017-04-30,Bergen County,NJ,All Residential,"$435,000.00",4.82%,"$544,900.00",-0.75%,$256.85,4.95%,$272.12,-1.02%,682,-4.35%,473,17.08%,1457,-8.19%,7,100.00%,102,-2100.00%,97.04%,-0.44%,5.28%,0.09%,19.06%,-1.17%,14.59%,-2.74%
2017-04-01,2017-04-30,Bergen County,NJ,Condo,"$305,000.00",3.39%,"$544,900.00",-0.75%,$286.65,8.13%,$272.12,-1.02%,140,-4.11%,94,28.77%,254,-5.93%,7,50.00%,110,-1900.00%,95.88%,1.00%,1.43%,0.06%,20.51%,-2.80%,10.64%,-1.69%
2017-04-01,2017-04-30,Bergen County,NJ,Multi-Family (2-4 Unit),"$422,500.00",3.05%,"$544,900.00",-0.75%,$186.73,-10.85%,$272.12,-1.02%,66,24.53%,34,3.03%,82,-22.64%,5,-150.00%,137,-1200.00%,97.46%,0.03%,10.61%,1.17%,15.53%,1.44%,23.53%,-9.80%
2017-04-01,2017-04-30,Bergen County,NJ,Single Family Residential,"$456,500.00",3.99%,"$544,900.00",-0.75%,$257.83,6.42%,$272.12,-1.02%,435,-6.05%,333,21.09%,1033,-7.35%,8,130.00%,96,-2000.00%,97.13%,-0.80%,5.98%,-0.50%,19.20%,-0.86%,15.32%,-1.05%
2017-04-01,2017-04-30,Bergen County,NJ,Townhouse,"$570,000.00",5.56%,"$544,900.00",-0.75%,$294.26,5.22%,$272.12,-1.02%,41,-21.15%,12,-47.83%,88,-8.33%,9,270.00%,167,1400.00%,100.63%,6.69%,2.44%,2.44%,20.05%,-2.61%,0.00%,-21.74%
2017-05-01,2017-05-31,Bergen County,NJ,All Residential,"$442,000.00",1.61%,"$500,000.00",-8.24%,$253.52,-1.30%,$274.27,0.79%,974,42.82%,620,31.08%,1614,10.78%,5,-200.00%,93,-900.00%,98.38%,1.34%,8.42%,3.14%,23.57%,4.51%,9.52%,-5.07%
2017-05-01,2017-05-31,Bergen County,NJ,Condo,"$295,750.00",-3.03%,"$500,000.00",-8.24%,$281.52,-1.79%,$274.27,0.79%,183,30.71%,117,24.47%,272,7.09%,5,-150.00%,100,-1000.00%,96.70%,0.82%,3.83%,2.40%,23.18%,2.67%,5.13%,-5.51%
2017-05-01,2017-05-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$430,000.00",1.78%,"$500,000.00",-8.24%,$195.93,4.93%,$274.27,0.79%,68,3.03%,34,0.00%,103,25.61%,5,10.00%,112,-2500.00%,100.51%,3.05%,10.29%,-0.31%,20.82%,5.29%,14.71%,-8.82%
2017-05-01,2017-05-31,Bergen County,NJ,Single Family Residential,"$462,500.00",1.31%,"$500,000.00",-8.24%,$251.48,-2.46%,$274.27,0.79%,667,53.33%,432,29.73%,1160,12.29%,6,-240.00%,89,-700.00%,98.47%,1.33%,10.19%,4.22%,24.23%,5.03%,10.65%,-4.67%
2017-05-01,2017-05-31,Bergen County,NJ,Townhouse,"$540,000.00",-5.26%,"$500,000.00",-8.24%,$265.41,-9.80%,$274.27,0.79%,57,39.02%,37,208.33%,79,-10.23%,6,-280.00%,118,-4900.00%,96.44%,-4.20%,0.00%,-2.44%,25.79%,5.74%,5.41%,5.41%
2017-06-01,2017-06-30,Bergen County,NJ,All Residential,"$475,000.00",7.47%,"$489,450.00",-2.11%,$267.12,5.37%,$271.54,-1.00%,1151,18.17%,718,15.81%,1410,-12.64%,5,-90.00%,93,0.00%,97.94%,-0.44%,6.17%,-2.25%,25.56%,1.98%,10.03%,0.51%
2017-06-01,2017-06-30,Bergen County,NJ,Condo,"$270,000.00",-8.71%,"$489,450.00",-2.11%,$276.03,-1.95%,$271.54,-1.00%,176,-3.83%,106,-9.40%,235,-13.60%,5,20.00%,103,300.00%,94.68%,-2.02%,1.70%,-2.12%,22.74%,-0.44%,9.43%,4.31%
2017-06-01,2017-06-30,Bergen County,NJ,Multi-Family (2-4 Unit),"$430,000.00",0.00%,"$489,450.00",-2.11%,$214.96,9.71%,$271.54,-1.00%,73,7.35%,33,-2.94%,103,0.00%,5,-10.00%,98,-1400.00%,98.25%,-2.26%,13.70%,3.40%,18.83%,-2.00%,27.27%,12.57%
2017-06-01,2017-06-30,Bergen County,NJ,Single Family Residential,"$510,000.00",10.27%,"$489,450.00",-2.11%,$267.86,6.51%,$271.54,-1.00%,833,24.89%,555,28.47%,1003,-13.53%,4,-130.00%,88,-100.00%,98.28%,-0.19%,6.96%,-3.23%,26.99%,2.76%,9.37%,-1.28%
2017-06-01,2017-06-30,Bergen County,NJ,Townhouse,"$616,250.00",14.12%,"$489,450.00",-2.11%,$278.14,4.80%,$271.54,-1.00%,71,24.56%,24,-35.14%,69,-12.66%,5,-160.00%,144,2600.00%,97.68%,1.24%,0.00%,0.00%,29.81%,4.02%,4.17%,-1.24%
2017-07-01,2017-07-31,Bergen County,NJ,All Residential,"$495,000.00",4.21%,"$468,000.00",-4.38%,$265.59,-0.57%,$271.03,-0.19%,1065,-7.47%,664,-7.52%,1096,-22.27%,5,10.00%,91,-200.00%,98.85%,0.90%,8.54%,2.38%,25.95%,0.39%,7.68%,-2.35%
2017-07-01,2017-07-31,Bergen County,NJ,Condo,"$280,000.00",3.70%,"$468,000.00",-4.38%,$269.35,-2.42%,$271.03,-0.19%,171,-2.84%,106,0.00%,219,-6.81%,5,10.00%,101,-200.00%,96.03%,1.35%,2.92%,1.22%,23.27%,0.53%,5.66%,-3.77%
2017-07-01,2017-07-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$449,000.00",4.42%,"$468,000.00",-4.38%,$212.04,-1.36%,$271.03,-0.19%,67,-8.22%,42,27.27%,95,-7.77%,6,50.00%,102,400.00%,100.77%,2.52%,10.45%,-3.25%,19.61%,0.78%,16.67%,-10.61%
2017-07-01,2017-07-31,Bergen County,NJ,Single Family Residential,"$530,000.00",3.92%,"$468,000.00",-4.38%,$267.97,0.04%,$271.03,-0.19%,778,-6.60%,486,-12.43%,723,-27.92%,4,10.00%,87,-100.00%,98.96%,0.68%,10.03%,3.06%,28.27%,1.28%,7.41%,-1.96%
2017-07-01,2017-07-31,Bergen County,NJ,Townhouse,"$542,000.00",-12.05%,"$468,000.00",-4.38%,$274.79,-1.21%,$271.03,-0.19%,54,-23.94%,30,25.00%,59,-14.49%,6,120.00%,112,-3200.00%,107.49%,9.81%,1.85%,1.85%,23.08%,-6.73%,6.67%,2.50%
2017-08-01,2017-08-31,Bergen County,NJ,All Residential,"$465,000.00",-6.06%,"$450,000.00",-3.85%,$264.99,-0.23%,$265.32,-2.11%,1116,4.79%,578,-12.95%,1113,1.55%,4,-40.00%,97,600.00%,99.44%,0.60%,7.44%,-1.11%,25.91%,-0.04%,6.75%,-0.93%
2017-08-01,2017-08-31,Bergen County,NJ,Condo,"$280,000.00",0.00%,"$450,000.00",-3.85%,$292.35,8.54%,$265.32,-2.11%,173,1.17%,84,-20.75%,220,0.46%,5,0.00%,99,-200.00%,99.31%,3.28%,3.47%,0.54%,23.25%,-0.02%,2.38%,-3.28%
2017-08-01,2017-08-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$437,000.00",-2.67%,"$450,000.00",-3.85%,$212.13,0.04%,$265.32,-2.11%,69,2.99%,38,-9.52%,100,5.26%,6,0.00%,100,-200.00%,99.17%,-1.60%,13.04%,2.60%,18.38%,-1.23%,15.79%,-0.88%
2017-08-01,2017-08-31,Bergen County,NJ,Single Family Residential,"$500,000.00",-5.66%,"$450,000.00",-3.85%,$266.23,-0.65%,$265.32,-2.11%,807,3.73%,426,-12.35%,721,-0.28%,4,-50.00%,94,700.00%,99.55%,0.59%,8.43%,-1.60%,27.77%,-0.50%,7.28%,-0.13%
2017-08-01,2017-08-31,Bergen County,NJ,Townhouse,"$545,919.00",0.72%,"$450,000.00",-3.85%,$266.30,-3.09%,$265.32,-2.11%,68,25.93%,30,0.00%,72,22.03%,4,-160.00%,119,700.00%,98.06%,-9.43%,0.00%,-1.85%,26.71%,3.63%,0.00%,-6.67%
2017-09-01,2017-09-30,Bergen County,NJ,All Residential,"$440,000.00",-5.38%,"$485,000.00",7.78%,$262.52,-0.94%,$270.15,1.82%,927,-16.94%,490,-15.22%,1087,-2.34%,5,80.00%,102,500.00%,99.28%,-0.16%,8.95%,1.52%,25.91%,0.00%,8.57%,1.82%
2017-09-01,2017-09-30,Bergen County,NJ,Condo,"$272,500.00",-2.68%,"$485,000.00",7.78%,$273.97,-6.29%,$270.15,1.82%,166,-4.05%,90,7.14%,190,-13.64%,5,0.00%,111,1200.00%,98.87%,-0.44%,1.20%,-2.26%,20.69%,-2.56%,8.89%,6.51%
2017-09-01,2017-09-30,Bergen County,NJ,Multi-Family (2-4 Unit),"$437,500.00",0.11%,"$485,000.00",7.78%,$213.98,0.87%,$270.15,1.82%,72,4.35%,34,-10.53%,89,-11.00%,5,-30.00%,107,700.00%,98.07%,-1.10%,16.67%,3.62%,16.59%,-1.79%,11.76%,-4.02%
2017-09-01,2017-09-30,Bergen County,NJ,Single Family Residential,"$481,500.00",-3.70%,"$485,000.00",7.78%,$264.34,-0.71%,$270.15,1.82%,640,-20.69%,336,-21.13%,736,2.08%,5,100.00%,97,300.00%,99.46%,-0.09%,10.31%,1.89%,28.34%,0.57%,8.04%,0.76%
2017-09-01,2017-09-30,Bergen County,NJ,Townhouse,"$565,000.00",3.50%,"$485,000.00",7.78%,$289.81,8.83%,$270.15,1.82%,51,-25.00%,30,0.00%,72,0.00%,6,140.00%,107,-1200.00%,99.78%,1.72%,5.88%,5.88%,32.04%,5.33%,10.00%,10.00%
2017-10-01,2017-10-31,Bergen County,NJ,All Residential,"$430,000.00",-2.27%,"$469,000.00",-3.30%,$253.65,-3.38%,$270.56,0.15%,889,-4.10%,497,1.43%,980,-9.84%,5,0.00%,102,0.00%,99.21%,-0.06%,8.32%,-0.63%,25.95%,0.04%,9.26%,0.68%
2017-10-01,2017-10-31,Bergen County,NJ,Condo,"$280,000.00",2.75%,"$469,000.00",-3.30%,$269.83,-1.51%,$270.56,0.15%,165,-0.60%,78,-13.33%,182,-4.21%,5,-10.00%,104,-700.00%,98.26%,-0.61%,4.24%,3.04%,22.72%,2.03%,6.41%,-2.48%
2017-10-01,2017-10-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$440,000.00",0.57%,"$469,000.00",-3.30%,$208.30,-2.66%,$270.56,0.15%,86,19.44%,45,32.35%,68,-23.60%,4,-150.00%,119,1200.00%,98.69%,0.62%,8.14%,-8.53%,21.56%,4.98%,8.89%,-2.88%
2017-10-01,2017-10-31,Bergen County,NJ,Single Family Residential,"$460,000.00",-4.47%,"$469,000.00",-3.30%,$254.90,-3.57%,$270.56,0.15%,596,-6.87%,350,4.17%,678,-7.88%,5,10.00%,96,-100.00%,99.46%,-0.00%,9.90%,-0.41%,27.53%,-0.81%,9.43%,1.39%
2017-10-01,2017-10-31,Bergen County,NJ,Townhouse,"$540,000.00",-4.42%,"$469,000.00",-3.30%,$297.35,2.60%,$270.56,0.15%,42,-17.65%,24,-20.00%,52,-27.78%,7,110.00%,108,100.00%,99.20%,-0.58%,2.38%,-3.50%,27.81%,-4.22%,16.67%,6.67%
2017-11-01,2017-11-30,Bergen County,NJ,All Residential,"$435,875.00",1.37%,"$479,000.00",2.13%,$254.30,0.26%,$267.67,-1.07%,801,-9.90%,463,-6.84%,778,-20.61%,5,10.00%,101,-100.00%,98.70%,-0.51%,13.86%,5.53%,22.74%,-3.21%,10.15%,0.90%
2017-11-01,2017-11-30,Bergen County,NJ,Condo,"$242,000.00",-13.57%,"$479,000.00",2.13%,$260.20,-3.57%,$267.67,-1.07%,142,-13.94%,81,3.85%,149,-18.13%,6,70.00%,98,-600.00%,97.93%,-0.33%,9.15%,4.91%,21.82%,-0.90%,17.28%,10.87%
2017-11-01,2017-11-30,Bergen County,NJ,Multi-Family (2-4 Unit),"$442,875.00",0.65%,"$479,000.00",2.13%,$210.47,1.04%,$267.67,-1.07%,71,-17.44%,37,-17.78%,62,-8.82%,4,60.00%,125,600.00%,98.91%,0.22%,18.31%,10.17%,16.43%,-5.14%,8.11%,-0.78%
2017-11-01,2017-11-30,Bergen County,NJ,Single Family Residential,"$465,000.00",1.09%,"$479,000.00",2.13%,$255.31,0.16%,$267.67,-1.07%,542,-9.06%,325,-7.14%,507,-25.22%,5,10.00%,98,200.00%,98.81%,-0.64%,14.58%,4.68%,24.04%,-3.49%,8.92%,-0.51%
2017-11-01,2017-11-30,Bergen County,NJ,Townhouse,"$594,999.50",10.19%,"$479,000.00",2.13%,$285.58,-3.96%,$267.67,-1.07%,48,14.29%,20,-16.67%,60,15.38%,6,-120.00%,114,600.00%,98.94%,-0.26%,12.50%,10.12%,22.57%,-5.25%,5.00%,-11.67%
2017-12-01,2017-12-31,Bergen County,NJ,All Residential,"$420,000.00",-3.64%,"$449,000.00",-6.26%,$254.69,0.15%,$272.73,1.89%,866,8.11%,463,0.00%,496,-36.25%,4,-120.00%,101,0.00%,97.72%,-0.97%,21.36%,7.50%,22.77%,0.03%,9.50%,-0.65%
2017-12-01,2017-12-31,Bergen County,NJ,Condo,"$279,950.00",15.68%,"$449,000.00",-6.26%,$284.89,9.49%,$272.73,1.89%,150,5.63%,108,33.33%,130,-12.75%,5,-100.00%,101,300.00%,96.72%,-1.21%,10.67%,1.51%,21.74%,-0.07%,27.78%,10.49%
2017-12-01,2017-12-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$444,000.00",0.25%,"$449,000.00",-6.26%,$208.24,-1.06%,$272.73,1.89%,78,9.86%,26,-29.73%,43,-30.65%,3,-100.00%,109,-1600.00%,97.73%,-1.17%,25.64%,7.33%,21.75%,5.33%,0.00%,-8.11%
2017-12-01,2017-12-31,Bergen County,NJ,Single Family Residential,"$451,000.00",-3.01%,"$449,000.00",-6.26%,$254.93,-0.15%,$272.73,1.89%,591,9.04%,302,-7.08%,287,-43.39%,4,-130.00%,98,0.00%,98.00%,-0.81%,24.20%,9.62%,23.80%,-0.24%,4.30%,-4.62%
2017-12-01,2017-12-31,Bergen County,NJ,Townhouse,"$517,500.00",-13.03%,"$449,000.00",-6.26%,$254.99,-10.71%,$272.73,1.89%,50,4.17%,27,35.00%,36,-40.00%,4,-110.00%,135,2100.00%,97.42%,-1.51%,12.00%,-0.50%,20.33%,-2.24%,3.70%,-1.30%
2018-01-01,2018-01-31,Bergen County,NJ,All Residential,"$430,000.00",2.38%,"$499,000.00",11.14%,$250.66,-1.58%,$274.04,0.48%,616,-28.87%,282,-39.09%,905,82.46%,6,180.00%,112,1100.00%,97.11%,-0.61%,20.13%,-1.23%,20.25%,-2.52%,12.77%,3.26%
2018-01-01,2018-01-31,Bergen County,NJ,Condo,"$245,000.00",-12.48%,"$499,000.00",11.14%,$255.88,-10.18%,$274.04,0.48%,109,-27.33%,62,-42.59%,200,53.85%,7,220.00%,109,800.00%,96.30%,-0.42%,9.17%,-1.49%,18.31%,-3.43%,14.52%,-13.26%
2018-01-01,2018-01-31,Bergen County,NJ,Multi-Family (2-4 Unit),"$437,000.00",-1.58%,"$499,000.00",11.14%,$201.76,-3.11%,$274.04,0.48%,60,-23.08%,29,11.54%,63,46.51%,4,80.00%,130,2100.00%,99.02%,1.29%,30.00%,4.36%,20.64%,-1.11%,10.34%,10.34%
2018-01-01,2018-01-31,Bergen County,NJ,Single Family Residential,"$459,000.00",1.77%,"$499,000.00",11.14%,$254.16,-0.30%,$274.04,0.48%,410,-30.63%,175,-42.05%,576,100.70%,6,180.00%,109,1100.00%,97.02%,-0.98%,21.71%,-2.49%,20.94%,-2.86%,12.57%,8.27%
2018-01-01,2018-01-31,Bergen County,NJ,Townhouse,"$565,979.00",9.37%,"$499,000.00",11.14%,$255.61,0.24%,$274.04,0.48%,37,-26.00%,16,-40.74%,66,83.33%,6,200.00%,119,-1600.00%,97.54%,0.12%,18.92%,6.92%,21.79%,1.46%,12.50%,8.80%
2018-02-01,2018-02-28,Bergen County,NJ,All Residential,"$435,000.00",1.16%,"$525,000.00",5.21%,$255.47,1.92%,$276.23,0.80%,521,-15.42%,266,-5.67%,1164,28.62%,8,190.00%,129,1700.00%,97.27%,0.16%,20.15%,0.02%,18.10%,-2.15%,21.05%,8.29%
2018-02-01,2018-02-28,Bergen County,NJ,Condo,"$250,500.00",2.24%,"$525,000.00",5.21%,$275.54,7.68%,$276.23,0.80%,106,-2.75%,54,-12.90%,196,-2.00%,8,60.00%,129,2000.00%,96.40%,0.10%,7.55%,-1.63%,17.18%,-1.13%,16.67%,2.15%
2018-02-01,2018-02-28,Bergen County,NJ,Multi-Family (2-4 Unit),"$461,000.00",5.49%,"$525,000.00",5.21%,$204.66,1.44%,$276.23,0.80%,49,-18.33%,23,-20.69%,95,50.79%,6,150.00%,146,1600.00%,98.41%,-0.61%,30.61%,0.61%,16.39%,-4.25%,30.43%,20.09%
2018-02-01,2018-02-28,Bergen County,NJ,Single Family Residential,"$440,000.00",-4.14%,"$525,000.00",5.21%,$252.21,-0.77%,$276.23,0.80%,326,-20.49%,173,-1.14%,791,37.33%,8,250.00%,122,1300.00%,97.23%,0.21%,22.39%,0.69%,18.37%,-2.57%,20.81%,8.24%
2018-02-01,2018-02-28,Bergen County,NJ,Townhouse,"$588,000.00",3.89%,"$525,000.00",5.21%,$278.63,9.01%,$276.23,0.80%,41,10.81%,16,0.00%,82,24.24%,6,0.00%,123,400.00%,98.47%,0.92%,21.95%,3.03%,23.94%,2.15%,25.00%,12.50%
2018-03-01,2018-03-31,Bergen County,NJ,All Residential,"$439,241.00",0.97%,"$502,500.00",-4.29%,$252.12,-1.31%,$280.54,1.56%,686,31.67%,356,33.83%,1378,18.38%,6,-130.00%,119,-1000.00%,97.29%,0.02%,20.70%,0.55%,19.97%,1.87%,14.89%,-6.16%
2018-03-01,2018-03-31,Bergen County,NJ,Condo,"$289,000.00",15.37%,"$502,500.00",-4.29%,$261.08,-5.25%,$280.54,1.56%,119,12.26%,64,18.52%,231,17.86%,7,-50.00%,120,-900.00%,96.85%,0.46%,13.45%,5.90%,17.87%,0.69%,12.50%,-4.17%
